month,day,hour,src_beacon_hill,src_boston_university,src_fenway,src_financial_district,src_haymarket_square,src_north_end,src_north_station,src_northeastern_university,src_south_station,src_theatre_district,src_west_end,demand,weekday,is_weekend,avg_price,avg_distance,avg_temperature,avg_precip_intensity,avg_precip_prob,avg_humidity,avg_wind_speed,avg_visibility,avg_temp_high,avg_temp_low,prop_uber,prop_shared,prop_special,prop_standard,prop_xl
11,29,15,0,0,0,0,0,1,0,0,0,0,0,119,3,0,15.529411764705882,1.8807563025210083,43.0,0.0,0.0,0.54,10.72,9.931,44.76,28.78,0.4117647058823529,0.20168067226890757,0.07563025210084033,0.14285714285714285,0.15126050420168066
11,29,15,0,0,0,0,1,0,0,0,0,0,0,162,3,0,13.283950617283951,1.1332716049382716,43.0,0.0,0.0,0.54,10.72,9.931,44.76,28.780000000000005,0.5123456790123457,0.16666666666666666,0.09876543209876543,0.15432098765432098,0.19135802469135801
11,29,15,0,0,0,1,0,0,0,0,0,0,0,107,3,0,18.27570093457944,2.7477570093457944,43.0,0.0,0.0,0.54,10.719999999999999,9.931,44.76,28.78,0.5700934579439252,0.1588785046728972,0.12149532710280374,0.1308411214953271,0.19626168224299065
11,29,15,0,0,1,0,0,0,0,0,0,0,0,149,3,0,18.33221476510067,2.7948993288590605,43.0,0.0,0.0,0.54,10.72,9.931,44.76,28.78,0.5369127516778524,0.16778523489932887,0.08053691275167785,0.15436241610738255,0.21476510067114093
11,29,15,0,1,0,0,0,0,0,0,0,0,0,140,3,0,18.84642857142857,2.9505,43.0,0.0,0.0,0.54,10.72,9.931,44.76,28.78,0.5571428571428572,0.12857142857142856,0.10714285714285714,0.17142857142857143,0.17857142857142858
11,29,15,1,0,0,0,0,0,0,0,0,0,0,147,3,0,16.428571428571427,2.089931972789116,43.0,0.0,0.0,0.54,10.72,9.931,44.76,28.779999999999998,0.47619047619047616,0.16326530612244897,0.06802721088435375,0.14965986394557823,0.14965986394557823
11,29,16,0,0,0,0,0,0,0,0,0,0,0,141,3,0,15.085106382978724,2.1341843971631205,43.91,0.0,0.0,0.52,10.74,9.958,44.68,28.64,0.5886524822695035,0.1702127659574468,0.10638297872340426,0.2127659574468085,0.16312056737588654
11,29,16,0,0,0,0,0,0,0,0,0,0,1,119,3,0,15.722689075630251,2.0568067226890756,43.91,0.0,0.0,0.52,10.74,9.958,44.68,28.639999999999997,0.5210084033613446,0.12605042016806722,0.10084033613445378,0.23529411764705882,0.14285714285714285
11,29,16,0,0,0,0,0,0,0,0,0,1,0,140,3,0,16.4,2.0485,43.91,0.0,0.0,0.52,10.74,9.958,44.68,28.64,0.6357142857142857,0.16428571428571428,0.11428571428571428,0.17857142857142858,0.15
11,29,16,0,0,0,0,0,0,0,0,1,0,0,143,3,0,14.951048951048952,1.812797202797203,43.91,0.0,0.0,0.52,10.74,9.958,44.68,28.64,0.4755244755244755,0.18181818181818182,0.07692307692307693,0.16783216783216784,0.16783216783216784
11,29,16,0,0,0,0,0,0,0,1,0,0,0,177,3,0,18.23446327683616,2.5406779661016947,43.91,0.0,0.0,0.52,10.74,9.958,44.68,28.639999999999997,0.4180790960451977,0.1751412429378531,0.07344632768361582,0.13559322033898305,0.15819209039548024
11,29,16,0,0,0,0,0,0,1,0,0,0,0,153,3,0,17.49019607843137,2.255098039215686,43.91,0.0,0.0,0.52,10.74,9.958,44.68,28.64,0.45098039215686275,0.13725490196078433,0.0718954248366013,0.16993464052287582,0.13725490196078433
11,29,16,0,0,0,0,0,1,0,0,0,0,0,144,3,0,15.333333333333334,1.5384722222222222,43.91,0.0,0.0,0.52,10.74,9.958,44.68,28.64,0.5347222222222222,0.1527777777777778,0.09722222222222222,0.1736111111111111,0.1597222222222222
11,29,16,0,0,0,0,1,0,0,0,0,0,0,158,3,0,13.920886075949367,1.069873417721519,43.91,0.0,0.0,0.52,10.74,9.958,44.68,28.64,0.5189873417721519,0.17088607594936708,0.06962025316455696,0.1518987341772152,0.16455696202531644
11,29,16,0,0,0,1,0,0,0,0,0,0,0,147,3,0,16.537414965986393,2.2099319727891156,43.91,0.0,0.0,0.52,10.74,9.958,44.68,28.64,0.3877551020408163,0.1836734693877551,0.04081632653061224,0.17687074829931973,0.16326530612244897
11,29,16,0,0,1,0,0,0,0,0,0,0,0,130,3,0,19.746153846153845,3.1018461538461537,43.91,0.0,0.0,0.52,10.74,9.958,44.68,28.64,0.46153846153846156,0.18461538461538463,0.06153846153846154,0.13846153846153847,0.18461538461538463
11,29,16,0,1,0,0,0,0,0,0,0,0,0,131,3,0,21.22519083969466,2.989007633587786,43.91,0.0,0.0,0.52,10.74,9.958,44.68,28.64,0.4351145038167939,0.15267175572519084,0.05343511450381679,0.183206106870229,0.13740458015267176
11,29,16,1,0,0,0,0,0,0,0,0,0,0,128,3,0,15.5,1.924453125,43.91,0.0,0.0,0.52,10.74,9.958,44.68,28.64,0.7265625,0.1484375,0.1640625,0.140625,0.1640625
11,29,17,0,0,0,0,0,0,0,0,0,0,0,137,3,0,15.040145985401459,1.8023357664233575,43.91,0.0,0.0,0.5,11.24,9.973,45.03,28.42,0.5474452554744526,0.17518248175182483,0.10218978102189781,0.1386861313868613,0.1897810218978102
11,29,17,0,0,0,0,0,0,0,0,0,0,1,122,3,0,16.401639344262296,2.1060655737704916,43.91,0.0,0.0,0.5,11.24,9.973,45.03,28.42,0.4426229508196721,0.1721311475409836,0.040983606557377046,0.19672131147540983,0.13934426229508196
11,29,17,0,0,0,0,0,0,0,0,0,1,0,108,3,0,16.60185185185185,1.8594444444444445,43.91,0.0,0.0,0.5,11.24,9.973,45.03,28.42,0.4351851851851852,0.16666666666666666,0.05555555555555555,0.12962962962962962,0.1574074074074074
11,29,17,0,0,0,0,0,0,0,0,1,0,0,167,3,0,15.389221556886227,1.9617964071856289,43.91,0.0,0.0,0.5,11.24,9.973,45.03,28.42,0.5089820359281437,0.19161676646706588,0.07784431137724551,0.17964071856287425,0.1437125748502994
11,29,17,0,0,0,0,0,0,0,1,0,0,0,158,3,0,17.246835443037973,2.654873417721519,43.91,0.0,0.0,0.5,11.24,9.973,45.03,28.420000000000005,0.5443037974683544,0.13924050632911392,0.0949367088607595,0.189873417721519,0.18354430379746836
11,29,17,0,0,0,0,0,0,1,0,0,0,0,156,3,0,16.185897435897434,2.308846153846154,43.91,0.0,0.0,0.5,11.24,9.973,45.03,28.42,0.6602564102564102,0.20512820512820512,0.10897435897435898,0.1346153846153846,0.14743589743589744
11,29,17,0,0,0,0,0,1,0,0,0,0,0,160,3,0,15.66875,1.6723124999999999,43.91,0.0,0.0,0.5,11.24,9.973,45.03,28.420000000000005,0.48125,0.18125,0.06875,0.15,0.15625
11,29,17,0,0,0,0,1,0,0,0,0,0,0,167,3,0,14.389221556886227,1.1567664670658684,43.91,0.0,0.0,0.5,11.24,9.973,45.03,28.42,0.5868263473053892,0.16167664670658682,0.08982035928143713,0.1377245508982036,0.17964071856287425
11,29,17,0,0,0,1,0,0,0,0,0,0,0,134,3,0,18.28731343283582,3.058805970149254,43.91,0.0,0.0,0.5,11.24,9.973,45.03,28.42,0.6492537313432836,0.20149253731343283,0.11194029850746269,0.16417910447761194,0.17164179104477612
11,29,17,0,0,1,0,0,0,0,0,0,0,0,139,3,0,19.341726618705035,2.860791366906475,43.91,0.0,0.0,0.5,11.24,9.973,45.03,28.42,0.4028776978417266,0.15827338129496402,0.050359712230215826,0.14388489208633093,0.20863309352517986
11,29,17,0,1,0,0,0,0,0,0,0,0,0,141,3,0,17.71985815602837,3.0143971631205675,43.91,0.0,0.0,0.5,11.24,9.973,45.03,28.42,0.5602836879432624,0.16312056737588654,0.12056737588652482,0.2127659574468085,0.1276595744680851
11,29,17,1,0,0,0,0,0,0,0,0,0,0,135,3,0,16.503703703703703,2.0195555555555553,43.91,0.0,0.0,0.5,11.24,9.973,45.03,28.42,0.5185185185185185,0.1037037037037037,0.08888888888888889,0.1925925925925926,0.15555555555555556
11,29,18,0,0,0,0,0,0,0,0,0,0,0,158,3,0,15.724683544303797,2.062721518987342,43.65,0.0,0.0,0.52,12.55,9.92,45.03,28.9,0.6265822784810127,0.22784810126582278,0.0949367088607595,0.14556962025316456,0.1518987341772152
11,29,18,0,0,0,0,0,0,0,0,0,0,1,131,3,0,15.740458015267176,2.0209923664122136,43.65,0.0,0.0,0.52,12.55,9.92,45.03,28.9,0.6412213740458015,0.15267175572519084,0.1297709923664122,0.16030534351145037,0.16793893129770993
11,29,18,0,0,0,0,0,0,0,0,0,1,0,153,3,0,16.23202614379085,2.135686274509804,43.65,0.0,0.0,0.52,12.55,9.92,45.03,28.9,0.5424836601307189,0.1830065359477124,0.10457516339869281,0.1568627450980392,0.16993464052287582
11,29,18,0,0,0,0,0,0,0,0,1,0,0,182,3,0,15.796703296703297,2.048296703296703,43.65,0.0,0.0,0.52,12.549999999999999,9.92,45.03000000000001,28.900000000000002,0.5,0.1813186813186813,0.09340659340659341,0.1813186813186813,0.15384615384615385
11,29,18,0,0,0,0,0,0,0,1,0,0,0,153,3,0,18.202614379084967,2.627712418300654,43.65,0.0,0.0,0.52,12.55,9.92,45.03,28.9,0.4444444444444444,0.13725490196078433,0.06535947712418301,0.16993464052287582,0.19607843137254902
11,29,18,0,0,0,0,0,0,1,0,0,0,0,127,3,0,16.96062992125984,2.4564566929133855,43.65,0.0,0.0,0.52,12.55,9.92,45.03,28.9,0.4409448818897638,0.16535433070866143,0.07086614173228346,0.18110236220472442,0.16535433070866143
11,29,18,0,0,0,0,0,1,0,0,0,0,0,136,3,0,15.452205882352942,1.571985294117647,43.65,0.0,0.0,0.52,12.55,9.92,45.03,28.9,0.5294117647058824,0.16911764705882354,0.10294117647058823,0.13970588235294118,0.14705882352941177
11,29,18,0,0,0,0,1,0,0,0,0,0,0,142,3,0,13.362676056338028,1.065,43.65,0.0,0.0,0.52,12.55,9.92,45.03,28.900000000000002,0.5070422535211268,0.1619718309859155,0.07042253521126761,0.14084507042253522,0.21830985915492956
11,29,18,0,0,0,1,0,0,0,0,0,0,0,131,3,0,17.240458015267176,2.1138931297709926,43.65,0.0,0.0,0.52,12.55,9.92,45.03,28.9,0.3893129770992366,0.1450381679389313,0.0916030534351145,0.17557251908396945,0.15267175572519084
11,29,18,0,0,1,0,0,0,0,0,0,0,0,146,3,0,17.921232876712327,2.6980136986301373,43.65,0.0,0.0,0.52,12.55,9.92,45.03,28.9,0.6301369863013698,0.21232876712328766,0.08904109589041095,0.13013698630136986,0.13013698630136986
11,29,18,0,1,0,0,0,0,0,0,0,0,0,145,3,0,18.23103448275862,2.8790344827586205,43.65,0.0,0.0,0.52,12.55,9.92,45.03,28.9,0.5310344827586206,0.18620689655172415,0.10344827586206896,0.13793103448275862,0.15172413793103448
11,29,18,1,0,0,0,0,0,0,0,0,0,0,123,3,0,14.987804878048781,2.0499186991869918,43.65,0.0,0.0,0.52,12.55,9.92,45.03,28.9,0.42276422764227645,0.21138211382113822,0.07317073170731707,0.11382113821138211,0.21138211382113822
11,29,19,0,0,0,0,0,0,0,0,0,0,0,132,3,0,15.977272727272727,1.9116666666666666,43.49,0.0,0.0,0.52,12.13,9.796,44.61,28.79,0.6136363636363636,0.16666666666666666,0.09848484848484848,0.11363636363636363,0.1893939393939394
11,29,19,0,0,0,0,0,0,0,0,0,0,1,116,3,0,16.939655172413794,2.212155172413793,43.49,0.0,0.0,0.52,12.13,9.796,44.61,28.79,0.4827586206896552,0.20689655172413793,0.06896551724137931,0.15517241379310345,0.14655172413793102
11,29,19,0,0,0,0,0,0,0,0,0,1,0,141,3,0,16.98936170212766,2.0673758865248226,43.49,0.0,0.0,0.52,12.13,9.796,44.61,28.79,0.5602836879432624,0.18439716312056736,0.1347517730496454,0.1702127659574468,0.14893617021276595
11,29,19,0,0,0,0,0,0,0,0,1,0,0,128,3,0,15.73828125,1.777421875,43.49,0.0,0.0,0.52,12.13,9.796,44.61,28.79,0.6796875,0.15625,0.1171875,0.1328125,0.1484375
11,29,19,0,0,0,0,0,0,0,1,0,0,0,186,3,0,17.537634408602152,2.794462365591398,43.49,0.0,0.0,0.52,12.13,9.796,44.60999999999999,28.79,0.510752688172043,0.15591397849462366,0.0967741935483871,0.1827956989247312,0.17204301075268819
11,29,19,0,0,0,0,0,0,1,0,0,0,0,139,3,0,16.23381294964029,2.3858992805755395,43.49,0.0,0.0,0.52,12.13,9.796,44.61,28.79,0.41007194244604317,0.19424460431654678,0.04316546762589928,0.15827338129496402,0.23741007194244604
11,29,19,0,0,0,0,0,1,0,0,0,0,0,133,3,0,14.87593984962406,1.5649624060150376,43.49,0.0,0.0,0.52,12.13,9.796,44.61,28.79,0.48872180451127817,0.15789473684210525,0.09022556390977443,0.17293233082706766,0.17293233082706766
11,29,19,0,0,0,0,1,0,0,0,0,0,0,141,3,0,13.351063829787234,1.0773049645390071,43.49,0.0,0.0,0.52,12.13,9.796,44.61,28.79,0.6382978723404256,0.1702127659574468,0.1347517730496454,0.16312056737588654,0.16312056737588654
11,29,19,0,0,0,1,0,0,0,0,0,0,0,188,3,0,16.92287234042553,2.581436170212766,43.49,0.0,0.0,0.52,12.13,9.796,44.61,28.79,0.5691489361702128,0.18085106382978725,0.09574468085106383,0.14893617021276595,0.19148936170212766
11,29,19,0,0,1,0,0,0,0,0,0,0,0,151,3,0,17.79139072847682,2.7088079470198676,43.49,0.0,0.0,0.52,12.13,9.796,44.61,28.79,0.48344370860927155,0.1390728476821192,0.09271523178807947,0.2119205298013245,0.17218543046357615
11,29,19,0,1,0,0,0,0,0,0,0,0,0,144,3,0,18.42361111111111,2.944861111111111,43.49,0.0,0.0,0.52,12.13,9.796,44.61,28.790000000000003,0.5069444444444444,0.13194444444444445,0.08333333333333333,0.16666666666666666,0.20833333333333334
11,29,19,1,0,0,0,0,0,0,0,0,0,0,119,3,0,16.449579831932773,2.0496638655462185,43.49,0.0,0.0,0.52,12.13,9.796,44.61,28.79,0.4789915966386555,0.14285714285714285,0.05042016806722689,0.14285714285714285,0.2184873949579832
11,29,20,0,0,0,0,0,0,0,0,0,0,0,117,3,0,14.222222222222221,1.931025641025641,42.5,0.0,0.0,0.54,10.68,9.772,44.66,28.68,0.7863247863247863,0.17094017094017094,0.1452991452991453,0.1794871794871795,0.1623931623931624
11,29,20,0,0,0,0,0,0,0,0,0,0,1,166,3,0,15.536144578313253,2.096144578313253,42.5,0.0,0.0,0.54,10.68,9.772,44.66,28.68,0.572289156626506,0.1686746987951807,0.1144578313253012,0.18072289156626506,0.13253012048192772
11,29,20,0,0,0,0,0,0,0,0,0,1,0,135,3,0,17.52962962962963,2.1381481481481486,42.5,0.0,0.0,0.54,10.68,9.772,44.66,28.68,0.5333333333333333,0.14814814814814814,0.08888888888888889,0.17037037037037037,0.13333333333333333
11,29,20,0,0,0,0,0,0,0,0,1,0,0,126,3,0,14.976190476190476,1.540873015873016,42.5,0.0,0.0,0.54,10.68,9.772,44.66,28.68,0.5873015873015873,0.20634920634920634,0.09523809523809523,0.09523809523809523,0.16666666666666666
11,29,20,0,0,0,0,0,0,0,1,0,0,0,134,3,0,17.365671641791046,2.919328358208955,42.5,0.0,0.0,0.54,10.68,9.772,44.66,28.68,0.5,0.16417910447761194,0.09701492537313433,0.19402985074626866,0.1791044776119403
11,29,20,0,0,0,0,0,0,1,0,0,0,0,143,3,0,16.402097902097903,2.410769230769231,42.5,0.0,0.0,0.54,10.68,9.772,44.66,28.68,0.46153846153846156,0.17482517482517482,0.08391608391608392,0.14685314685314685,0.17482517482517482
11,29,20,0,0,0,0,0,1,0,0,0,0,0,173,3,0,15.971098265895954,1.6154335260115604,42.5,0.0,0.0,0.54,10.68,9.772,44.66,28.680000000000003,0.42196531791907516,0.14450867052023122,0.06936416184971098,0.12716763005780346,0.2138728323699422
11,29,20,0,0,0,0,1,0,0,0,0,0,0,151,3,0,12.711920529801324,0.9822516556291391,42.5,0.0,0.0,0.54,10.68,9.772,44.66,28.680000000000003,0.5099337748344371,0.15894039735099338,0.10596026490066225,0.16556291390728478,0.17880794701986755
11,29,20,0,0,0,1,0,0,0,0,0,0,0,145,3,0,18.00344827586207,2.5879310344827586,42.5,0.0,0.0,0.54,10.68,9.772,44.66,28.680000000000003,0.5793103448275863,0.15172413793103448,0.08275862068965517,0.15862068965517243,0.15862068965517243
11,29,20,0,0,1,0,0,0,0,0,0,0,0,155,3,0,18.525806451612905,2.6601290322580646,42.5,0.0,0.0,0.54,10.68,9.772,44.66,28.679999999999996,0.5548387096774193,0.2064516129032258,0.07741935483870968,0.14838709677419354,0.18064516129032257
11,29,20,0,1,0,0,0,0,0,0,0,0,0,144,3,0,20.239583333333332,3.1456944444444446,42.5,0.0,0.0,0.54,10.68,9.772,44.66,28.68,0.4722222222222222,0.14583333333333334,0.027777777777777776,0.19444444444444445,0.16666666666666666
11,29,20,1,0,0,0,0,0,0,0,0,0,0,123,3,0,15.94308943089431,1.9865853658536585,42.5,0.0,0.0,0.54,10.68,9.772,44.66,28.68,0.5853658536585366,0.15447154471544716,0.056910569105691054,0.14634146341463414,0.18699186991869918
11,29,21,0,0,0,0,0,0,0,0,0,0,0,188,3,0,15.944148936170214,2.025212765957447,41.97,0.0,0.0,0.55,10.0,9.784,44.76,28.78,0.48404255319148937,0.19680851063829788,0.07446808510638298,0.16489361702127658,0.17553191489361702
11,29,21,0,0,0,0,0,0,0,0,0,0,1,174,3,0,15.767241379310345,1.977471264367816,41.97,0.0,0.0,0.55,10.0,9.784,44.76,28.78,0.4482758620689655,0.1724137931034483,0.09770114942528736,0.16091954022988506,0.1896551724137931
11,29,21,0,0,0,0,0,0,0,0,0,1,0,150,3,0,16.066666666666666,2.1999333333333335,41.97,0.0,0.0,0.55,10.0,9.784,44.76,28.78,0.58,0.19333333333333333,0.08666666666666667,0.18666666666666668,0.12666666666666668
11,29,21,0,0,0,0,0,0,0,0,1,0,0,206,3,0,15.766990291262136,1.9599514563106797,41.97,0.0,0.0,0.55,10.0,9.784,44.76,28.78,0.5679611650485437,0.17475728155339806,0.0970873786407767,0.16019417475728157,0.1407766990291262
11,29,21,0,0,0,0,0,0,0,1,0,0,0,170,3,0,17.558823529411764,2.5696470588235294,41.97,0.0,0.0,0.55,10.0,9.784,44.76,28.78,0.5352941176470588,0.17647058823529413,0.08823529411764706,0.19411764705882353,0.12352941176470589
11,29,21,0,0,0,0,0,0,1,0,0,0,0,183,3,0,16.775956284153004,2.382295081967213,41.97,0.0,0.0,0.55,10.0,9.784,44.76,28.779999999999998,0.4426229508196721,0.16393442622950818,0.08196721311475409,0.18579234972677597,0.16393442622950818
11,29,21,0,0,0,0,0,1,0,0,0,0,0,178,3,0,15.32865168539326,1.5770786516853932,41.97,0.0,0.0,0.55,10.0,9.784,44.76,28.78,0.5168539325842697,0.19662921348314608,0.07865168539325842,0.15168539325842698,0.16853932584269662
11,29,21,0,0,0,0,1,0,0,0,0,0,0,160,3,0,12.80625,1.0435625,41.97,0.0,0.0,0.55,10.0,9.784,44.76,28.78,0.45,0.18125,0.06875,0.19375,0.15625
11,29,21,0,0,0,1,0,0,0,0,0,0,0,180,3,0,19.59722222222222,3.0715,41.97,0.0,0.0,0.55,10.0,9.784,44.76,28.780000000000005,0.6222222222222222,0.16666666666666666,0.08888888888888889,0.1388888888888889,0.17777777777777778
11,29,21,0,0,1,0,0,0,0,0,0,0,0,181,3,0,19.016574585635357,2.8203867403314917,41.97,0.0,0.0,0.55,10.0,9.784,44.76,28.78,0.4530386740331492,0.14917127071823205,0.07734806629834254,0.15469613259668508,0.143646408839779
11,29,21,0,1,0,0,0,0,0,0,0,0,0,206,3,0,18.310679611650485,3.11626213592233,41.97,0.0,0.0,0.55,10.0,9.784,44.76,28.78,0.5436893203883495,0.1553398058252427,0.10679611650485436,0.16990291262135923,0.15048543689320387
11,29,21,1,0,0,0,0,0,0,0,0,0,0,201,3,0,15.149253731343284,1.986218905472637,41.97,0.0,0.0,0.55,10.0,9.784,44.76,28.780000000000005,0.3781094527363184,0.21393034825870647,0.04975124378109453,0.15920398009950248,0.18407960199004975
11,29,22,0,0,0,0,0,0,0,0,0,0,0,132,3,0,16.443181818181817,1.9964393939393936,40.39,0.0,0.0,0.58,9.23,9.929,44.68,28.64,0.6060606060606061,0.14393939393939395,0.10606060606060606,0.17424242424242425,0.1893939393939394
11,29,22,0,0,0,0,0,0,0,0,0,0,1,126,3,0,16.58730158730159,2.0811111111111114,40.39,0.0,0.0,0.58,9.23,9.929,44.68,28.64,0.38095238095238093,0.1349206349206349,0.07936507936507936,0.15873015873015872,0.1746031746031746
11,29,22,0,0,0,0,0,0,0,0,0,1,0,120,3,0,16.516666666666666,2.1108333333333333,40.39,0.0,0.0,0.58,9.23,9.929,44.68,28.64,0.475,0.2,0.09166666666666666,0.14166666666666666,0.175
11,29,22,0,0,0,0,0,0,0,0,1,0,0,151,3,0,16.460264900662253,1.970860927152318,40.39,0.0,0.0,0.58,9.23,9.929,44.68,28.64,0.5827814569536424,0.17880794701986755,0.09271523178807947,0.23178807947019867,0.11920529801324503
11,29,22,0,0,0,0,0,0,0,1,0,0,0,165,3,0,17.754545454545454,2.563090909090909,40.39,0.0,0.0,0.58,9.23,9.929,44.68,28.64,0.5575757575757576,0.16363636363636364,0.07272727272727272,0.2,0.16363636363636364
11,29,22,0,0,0,0,0,0,1,0,0,0,0,145,3,0,16.282758620689656,2.161241379310345,40.39,0.0,0.0,0.58,9.23,9.929,44.68,28.64,0.5517241379310345,0.1724137931034483,0.06896551724137931,0.16551724137931034,0.19310344827586207
11,29,22,0,0,0,0,0,1,0,0,0,0,0,154,3,0,14.983766233766234,1.5640259740259739,40.39,0.0,0.0,0.58,9.23,9.929,44.68,28.640000000000004,0.6428571428571429,0.14285714285714285,0.09740259740259741,0.18831168831168832,0.19480519480519481
11,29,22,0,0,0,0,1,0,0,0,0,0,0,157,3,0,13.566878980891719,1.2087261146496815,40.39,0.0,0.0,0.58,9.23,9.929,44.68,28.640000000000004,0.445859872611465,0.14012738853503184,0.08917197452229299,0.18471337579617833,0.1592356687898089
11,29,22,0,0,0,1,0,0,0,0,0,0,0,142,3,0,16.302816901408452,2.5466197183098593,40.39,0.0,0.0,0.58,9.23,9.929,44.68,28.64,0.5845070422535211,0.20422535211267606,0.09859154929577464,0.2112676056338028,0.1056338028169014
11,29,22,0,0,1,0,0,0,0,0,0,0,0,181,3,0,18.870165745856355,2.718729281767956,40.39,0.0,0.0,0.58,9.23,9.929,44.68,28.64,0.5082872928176796,0.13812154696132597,0.0718232044198895,0.18232044198895028,0.16574585635359115
11,29,22,0,1,0,0,0,0,0,0,0,0,0,108,3,0,19.416666666666668,3.111851851851852,40.39,0.0,0.0,0.58,9.23,9.929,44.68,28.64,0.4074074074074074,0.12962962962962962,0.08333333333333333,0.1388888888888889,0.16666666666666666
11,29,22,1,0,0,0,0,0,0,0,0,0,0,135,3,0,15.38888888888889,2.0801481481481483,40.39,0.0,0.0,0.58,9.23,9.929,44.68,28.64,0.5703703703703704,0.18518518518518517,0.1259259259259259,0.15555555555555556,0.17777777777777778
11,29,23,0,0,0,0,0,0,0,0,0,0,0,115,3,0,16.934782608695652,2.1640869565217393,40.28999999999999,0.0,0.0,0.59,8.43,9.936000000000002,44.96000000000001,28.42,0.46956521739130436,0.17391304347826086,0.0782608695652174,0.16521739130434782,0.16521739130434782
11,29,23,0,0,0,0,0,0,0,0,0,0,1,146,3,0,16.284246575342465,2.1676712328767125,40.29,0.0,0.0,0.59,8.43,9.936,44.96,28.420000000000005,0.363013698630137,0.18493150684931506,0.04794520547945205,0.15753424657534246,0.19863013698630136
11,29,23,0,0,0,0,0,0,0,0,0,1,0,173,3,0,16.86994219653179,1.9341618497109827,40.29,0.0,0.0,0.59,8.43,9.936,44.96,28.419999999999998,0.3930635838150289,0.11560693641618497,0.06358381502890173,0.1676300578034682,0.18497109826589594
11,29,23,0,0,0,0,0,0,0,0,1,0,0,138,3,0,15.710144927536232,1.9461594202898551,40.29,0.0,0.0,0.59,8.43,9.936,44.96,28.42,0.5507246376811594,0.17391304347826086,0.10144927536231885,0.15942028985507245,0.16666666666666666
11,29,23,0,0,0,0,0,0,0,1,0,0,0,139,3,0,16.87769784172662,2.804460431654676,40.29,0.0,0.0,0.59,8.43,9.936,44.96,28.42,0.5827338129496403,0.15827338129496402,0.12949640287769784,0.1510791366906475,0.2014388489208633
11,29,23,0,0,0,0,0,0,1,0,0,0,0,152,3,0,16.63486842105263,2.3989473684210525,40.29,0.0,0.0,0.59,8.43,9.936,44.96,28.42,0.5921052631578947,0.21052631578947367,0.07894736842105263,0.1513157894736842,0.17105263157894737
11,29,23,0,0,0,0,0,1,0,0,0,0,0,144,3,0,16.416666666666668,1.692361111111111,40.29,0.0,0.0,0.59,8.43,9.936,44.96,28.42,0.5069444444444444,0.1597222222222222,0.0625,0.18055555555555555,0.1597222222222222
11,29,23,0,0,0,0,1,0,0,0,0,0,0,149,3,0,13.812080536912752,1.2962416107382548,40.29,0.0,0.0,0.59,8.43,9.936,44.96,28.419999999999998,0.5302013422818792,0.15436241610738255,0.06711409395973154,0.2214765100671141,0.16778523489932887
11,29,23,0,0,0,1,0,0,0,0,0,0,0,143,3,0,19.5,2.961748251748252,40.29,0.0,0.0,0.59,8.43,9.936,44.96,28.42,0.5104895104895105,0.14685314685314685,0.1258741258741259,0.14685314685314685,0.15384615384615385
11,29,23,0,0,1,0,0,0,0,0,0,0,0,169,3,0,18.36094674556213,2.8963905325443786,40.29,0.0,0.0,0.59,8.43,9.936,44.96,28.42,0.5029585798816568,0.20118343195266272,0.0650887573964497,0.15384615384615385,0.17159763313609466
11,29,23,0,1,0,0,0,0,0,0,0,0,0,147,3,0,20.69047619047619,3.0143537414965986,40.29,0.0,0.0,0.59,8.43,9.936,44.96,28.420000000000005,0.6190476190476191,0.1564625850340136,0.08163265306122448,0.14285714285714285,0.1564625850340136
11,29,23,1,0,0,0,0,0,0,0,0,0,0,120,3,0,14.591666666666667,1.9886666666666666,40.29,0.0,0.0,0.59,8.43,9.936,44.96,28.42,0.5583333333333333,0.19166666666666668,0.10833333333333334,0.19166666666666668,0.15
11,30,0,0,0,0,0,0,0,0,0,0,0,0,131,4,0,15.874045801526718,1.817709923664122,38.6,0.0,0.0,0.62,8.3,9.933,45.12,28.54,0.5419847328244275,0.19083969465648856,0.07633587786259542,0.16793893129770993,0.15267175572519084
11,30,0,0,0,0,0,0,0,0,0,0,0,1,146,4,0,15.79109589041096,2.0232876712328767,38.6,0.0,0.0,0.62,8.3,9.933,45.12,28.540000000000003,0.541095890410959,0.136986301369863,0.08904109589041095,0.19863013698630136,0.1506849315068493
11,30,0,0,0,0,0,0,0,0,0,0,1,0,147,4,0,15.255102040816327,2.073061224489796,38.6,0.0,0.0,0.62,8.3,9.933,45.12,28.54,0.6190476190476191,0.20408163265306123,0.06802721088435375,0.20408163265306123,0.16326530612244897
11,30,0,0,0,0,0,0,0,0,0,1,0,0,140,4,0,15.789285714285715,1.8547857142857145,38.6,0.0,0.0,0.62,8.3,9.933,45.12,28.54,0.4785714285714286,0.16428571428571428,0.07857142857142857,0.19285714285714287,0.16428571428571428
11,30,0,0,0,0,0,0,0,0,1,0,0,0,129,4,0,19.74031007751938,2.918217054263566,38.6,0.0,0.0,0.62,8.3,9.933,45.12,28.54,0.4418604651162791,0.17829457364341086,0.08527131782945736,0.14728682170542637,0.17054263565891473
11,30,0,0,0,0,0,0,0,1,0,0,0,0,133,4,0,15.552631578947368,2.077593984962406,38.6,0.0,0.0,0.62,8.3,9.933,45.12,28.54,0.49624060150375937,0.18796992481203006,0.09022556390977443,0.17293233082706766,0.15789473684210525
